"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1999","1999","PER","Persons","3","Thousands",,,4462,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2000","2000","PER","Persons","3","Thousands",,,4491,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2001","2001","PER","Persons","3","Thousands",,,4514,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2002","2002","PER","Persons","3","Thousands",,,4538,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2003","2003","PER","Persons","3","Thousands",,,4564,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2004","2004","PER","Persons","3","Thousands",,,4591.91,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2005","2005","PER","Persons","3","Thousands",,,4623.291,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2006","2006","PER","Persons","3","Thousands",,,4661,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2007","2007","PER","Persons","3","Thousands",,,4709,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2008","2008","PER","Persons","3","Thousands",,,4768,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2009","2009","PER","Persons","3","Thousands",,,4828.726,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2010","2010","PER","Persons","3","Thousands",,,4889,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2011","2011","PER","Persons","3","Thousands",,,4953,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2012","2012","PER","Persons","3","Thousands",,,5019,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2013","2013","PER","Persons","3","Thousands",,,5080,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2014","2014","PER","Persons","3","Thousands",,,5137,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1993","1993","PER","Persons","3","Thousands",,,2179,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1994","1994","PER","Persons","3","Thousands",,,2192,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1995","1995","PER","Persons","3","Thousands",,,2203.606,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1996","1996","PER","Persons","3","Thousands",,,2214.891,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1997","1997","PER","Persons","3","Thousands",,,2226.531,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1998","1998","PER","Persons","3","Thousands",,,2239.132,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1999","1999","PER","Persons","3","Thousands",,,2254,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2000","2000","PER","Persons","3","Thousands",,,2267,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2001","2001","PER","Persons","3","Thousands",,,2277,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2002","2002","PER","Persons","3","Thousands",,,2289,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2003","2003","PER","Persons","3","Thousands",,,2302,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2004","2004","PER","Persons","3","Thousands",,,2315.351,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2005","2005","PER","Persons","3","Thousands",,,2330.265,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2006","2006","PER","Persons","3","Thousands",,,2347,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2007","2007","PER","Persons","3","Thousands",,,2366,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2008","2008","PER","Persons","3","Thousands",,,2391,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2009","2009","PER","Persons","3","Thousands",,,2417.823,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2010","2010","PER","Persons","3","Thousands",,,2445,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2011","2011","PER","Persons","3","Thousands",,,2473,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2012","2012","PER","Persons","3","Thousands",,,2501,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2013","2013","PER","Persons","3","Thousands",,,2528,,
"NOR","Norway","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2014","2014","PER","Persons","3","Thousands",,,2554,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1993","1993","PER","Persons","3","Thousands",,,2133,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1994","1994","PER","Persons","3","Thousands",,,2144,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1995","1995","PER","Persons","3","Thousands",,,2155.373,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1996","1996","PER","Persons","3","Thousands",,,2166.445,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1997","1997","PER","Persons","3","Thousands",,,2178.625,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1998","1998","PER","Persons","3","Thousands",,,2192.333,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1999","1999","PER","Persons","3","Thousands",,,2208,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2000","2000","PER","Persons","3","Thousands",,,2224,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2001","2001","PER","Persons","3","Thousands",,,2237,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2002","2002","PER","Persons","3","Thousands",,,2249,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2003","2003","PER","Persons","3","Thousands",,,2262,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2004","2004","PER","Persons","3","Thousands",,,2276.56,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2005","2005","PER","Persons","3","Thousands",,,2293.025,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2006","2006","PER","Persons","3","Thousands",,,2314,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2007","2007","PER","Persons","3","Thousands",,,2343,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,2377,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,2410.903,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,2444,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,2480,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,2517,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,2552,,
"NOR","Norway","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,2583,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","1993","1993","PER","Persons","3","Thousands",,,4299,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","1994","1994","PER","Persons","3","Thousands",,,4325,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","1995","1995","PER","Persons","3","Thousands",,,4348,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","1996","1996","PER","Persons","3","Thousands",,,4370,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","1997","1997","PER","Persons","3","Thousands",,,4392,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","1998","1998","PER","Persons","3","Thousands",,,4417,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","1999","1999","PER","Persons","3","Thousands",,,4445,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","2000","2000","PER","Persons","3","Thousands",,,4478,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","2001","2001","PER","Persons","3","Thousands",,,4503,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","2002","2002","PER","Persons","3","Thousands",,,4524,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","2003","2003","PER","Persons","3","Thousands",,,4552,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","2004","2004","PER","Persons","3","Thousands",,,4577,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","2005","2005","PER","Persons","3","Thousands",,,4606,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","2006","2006","PER","Persons","3","Thousands",,,4640,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","2007","2007","PER","Persons","3","Thousands",,,4681,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","2008","2008","PER","Persons","3","Thousands",,,4737,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","2009","2009","PER","Persons","3","Thousands",,,4799,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","2010","2010","PER","Persons","3","Thousands",,,4858,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","2011","2011","PER","Persons","3","Thousands",,,4920,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","2012","2012","PER","Persons","3","Thousands",,,4986,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","2013","2013","PER","Persons","3","Thousands",,,5051,,
"NOR","Norway","YVPO01L1_ST","Population at 1 January","A","Annual","2014","2014","PER","Persons","3","Thousands",,,5109,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","1993","1993","PER","Persons","3","Thousands",,,4325,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","1994","1994","PER","Persons","3","Thousands",,,4348,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","1995","1995","PER","Persons","3","Thousands",,,4370,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","1996","1996","PER","Persons","3","Thousands",,,4392,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","1997","1997","PER","Persons","3","Thousands",,,4417,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","1998","1998","PER","Persons","3","Thousands",,,4445,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","1999","1999","PER","Persons","3","Thousands",,,4478,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","2000","2000","PER","Persons","3","Thousands",,,4503,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","2001","2001","PER","Persons","3","Thousands",,,4523,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","2002","2002","PER","Persons","3","Thousands",,,4552,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","2003","2003","PER","Persons","3","Thousands",,,4577,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","2004","2004","PER","Persons","3","Thousands",,,4606,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","2005","2005","PER","Persons","3","Thousands",,,4640,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","2006","2006","PER","Persons","3","Thousands",,,4681,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","2007","2007","PER","Persons","3","Thousands",,,4737,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","2008","2008","PER","Persons","3","Thousands",,,4799,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","2009","2009","PER","Persons","3","Thousands",,,4858,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","2010","2010","PER","Persons","3","Thousands",,,4920,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","2011","2011","PER","Persons","3","Thousands",,,4986,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","2012","2012","PER","Persons","3","Thousands",,,5051,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","2013","2013","PER","Persons","3","Thousands",,,5109,,
"NOR","Norway","YVPO12L1_ST","Population 31st December","A","Annual","2014","2014","PER","Persons","3","Thousands",,,5166,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","1993","1993","PER","Persons","3","Thousands",,,26,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","1994","1994","PER","Persons","3","Thousands",,,23,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","1995","1995","PER","Persons","3","Thousands",,,22,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","1996","1996","PER","Persons","3","Thousands",,,22,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","1997","1997","PER","Persons","3","Thousands",,,25,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","1998","1998","PER","Persons","3","Thousands",,,28,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","1999","1999","PER","Persons","3","Thousands",,,33,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","2000","2000","PER","Persons","3","Thousands",,,25,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","2001","2001","PER","Persons","3","Thousands",,,20,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","2002","2002","PER","Persons","3","Thousands",,,28,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","2003","2003","PER","Persons","3","Thousands",,,25,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","2004","2004","PER","Persons","3","Thousands",,,29,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","2005","2005","PER","Persons","3","Thousands",,,34,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","2006","2006","PER","Persons","3","Thousands",,,41,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","2007","2007","PER","Persons","3","Thousands",,,56,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","2008","2008","PER","Persons","3","Thousands",,,62,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","2009","2009","PER","Persons","3","Thousands",,,59,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","2010","2010","PER","Persons","3","Thousands",,,62,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","2011","2011","PER","Persons","3","Thousands",,,66,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","2012","2012","PER","Persons","3","Thousands",,,65,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","2013","2013","PER","Persons","3","Thousands",,,58,,
"NOR","Norway","YVPOI1L1_ST","Total increase","A","Annual","2014","2014","PER","Persons","3","Thousands",,,57,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","1993","1993","PER","Persons","3","Thousands",,,60,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","1994","1994","PER","Persons","3","Thousands",,,60,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","1995","1995","PER","Persons","3","Thousands",,,60,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","1996","1996","PER","Persons","3","Thousands",,,60.927,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","1997","1997","PER","Persons","3","Thousands",,,59.801,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","1998","1998","PER","Persons","3","Thousands",,,58.352,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","1999","1999","PER","Persons","3","Thousands",,,59.191,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","2000","2000","PER","Persons","3","Thousands",,,59,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","2001","2001","PER","Persons","3","Thousands",,,57,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","2002","2002","PER","Persons","3","Thousands",,,55,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","2003","2003","PER","Persons","3","Thousands",,,56,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","2004","2004","PER","Persons","3","Thousands",,,57,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","2005","2005","PER","Persons","3","Thousands",,,57,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","2006","2006","PER","Persons","3","Thousands",,,59,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","2007","2007","PER","Persons","3","Thousands",,,58,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","2008","2008","PER","Persons","3","Thousands",,,60,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","2009","2009","PER","Persons","3","Thousands",,,62,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","2010","2010","PER","Persons","3","Thousands",,,61,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","2011","2011","PER","Persons","3","Thousands",,,60,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","2012","2012","PER","Persons","3","Thousands",,,60,,
"NOR","Norway","YVPOBIL1_ST","Births","A","Annual","2013","2013","PER","Persons","3","Thousands",,,59,,
